 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
712  | chimpanzee |   4688h - 3472h   |   -2B_408 - -2B_405   |   L1PA4(h) - L1P1(t)    |  19253  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
713  | chimpanzee |  14066h - 78h     |     21_99 - 21_104    |   L1PA2(h) - L1Pt(t)    |  19525  |  True  | L1PA2hou, L1PA2toi, L1Pthou, L1Pttoi | chimpanzee 
714  | chimpanzee |   3546t - 18279h  |    -4_764 - -10_520   |    L1P1(h) - L1PA4(t)   |  20286  | False  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
715  | chimpanzee |  24216t - 3733h   |    -3_364 - -3_363    |   L1PA3(h) - L1PA3(t)   |  20509  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
716  | chimpanzee |  13137t - 21872t  |   -2B_815 - -2B_814   |   L1PA4(h) - L1PA4(t)   |  20622  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
717  | chimpanzee |    519t - 5757h   |   -14_370 - -14_368   |   L1PA3(t) - L1PA3(h)   |  21085  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
718  | chimpanzee |  30134h - 5957t   |   -11_489 - -11_487   |   L1PA5(h) - L1PA3(h)   |  21277  |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
719  | chimpanzee |   2584h - 15958h  |   -10_110 - -10_106   |   L1PA4(h) - L1PA3(h)   |  21453  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
720  | chimpanzee |   8472h - 4616t   |   -2A_581 - -2A_578   |   L1PA3(h) - L1PA4(h)   |  21512  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
721  | chimpanzee |  18094t - 5281h   |     2B_59 - 2B_62     |    L1Pt(h) - L1PA4(t)   |  22479  |  True  | L1Pthou, L1Pttoi, L1PA4hou, L1PA4toi | chimpanzee 
722  | chimpanzee |  26055t - 1984t   |     1_832 - 1_833     |   L1PA6(t) - L1PA6(h)   |  23207  |  True  | L1PA6tou, L1PA6hoi | chimpanzee 
723  | chimpanzee |  19983h - 13113h  |    -1_424 - -1_423    |   L1PA3(t) - L1PA3(h)   |  23353  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
724  | chimpanzee |   3527t - 24705h  |   -11_295 - -11_292   |   L1PA3(h) - L1PA4(h)   |  24088  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
725  | chimpanzee |   3868h - 13115h  |   -15_222 - -15_221   |   L1PA3(t) - L1PA3(h)   |  24177  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
726  | chimpanzee |   4397t - 23060h  |     7_811 - 7_813     |   L1PA4(h) - L1PA5(h)   |  24805  |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
727  | chimpanzee |  14327t - 19148t  |   -11_302 - -11_298   |   L1PA4(t) - L1PA3(h)   |  25333  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
728  | chimpanzee |  36170h - 17605t  |     18_89 - 18_90     |   L1PA4(t) - L1PA4(h)   |  25706  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
729  | chimpanzee |  15836t - 4077h   |     6_159 - 6_160     |   L1PA6(h) - L1PA6(t)   |  26408  |  True  | L1PA6hou, L1PA6toi | chimpanzee 
